날짜,요일,시군명,시간대,인구수
20211213,월,시흥시,2,501142.028569
20211213,월,시흥시,3,500350.466513
20211213,월,시흥시,4,499544.387315
20211213,월,시흥시,5,498364.034397
20211213,월,시흥시,6,549063.902348
20211213,월,시흥시,7,556617.725427
20211213,월,시흥시,8,562205.197873
20211213,월,시흥시,9,567798.170207
20211213,월,시흥시,10,570431.838165
20211213,월,시흥시,11,535196.062331
20211213,월,시흥시,12,574923.643526
20211213,월,시흥시,13,574390.635024
20211213,월,시흥시,14,574665.913694
20211213,월,시흥시,15,571918.869227
20211213,월,시흥시,16,568155.531112
20211213,월,시흥시,17,560582.560165
20211213,월,시흥시,18,551206.73374
20211213,월,시흥시,19,543830.092998
20211213,월,시흥시,20,536828.109507
20211213,월,시흥시,21,531859.614635
20211213,월,시흥시,22,530200.864491
20211213,월,시흥시,23,526292.53086
20211213,월,안산시,0,698153.205532
20211213,월,안산시,1,706942.187138
20211213,월,안산시,2,709517.363871
20211213,월,안산시,3,710566.019615
20211213,월,안산시,4,712126.713681
20211213,월,안산시,5,714788.780047
20211213,월,안산시,6,664501.719672
20211213,월,안산시,7,654694.5191040001
20211213,월,안산시,8,643393.187282
20211213,월,안산시,9,635589.060785
20211213,월,안산시,10,631695.993092
20211213,월,안산시,11,625545.66244
20211213,월,안산시,12,626234.33664
20211213,월,안산시,13,626255.430998
20211213,월,안산시,14,625875.100341
20211213,월,안산시,15,627975.66545
20211213,월,안산시,16,631881.080928
20211213,월,안산시,17,637607.510563
20211213,월,안산시,18,645291.172455
20211213,월,안산시,19,653378.757864
20211213,월,안산시,20,661448.017343
20211213,월,안산시,21,668116.255174
20211213,월,안산시,22,673493.711627
20211213,월,안산시,23,676427.304672
20211213,월,안성시,0,203241.281455
20211213,월,안성시,1,205348.284755
20211213,월,안성시,2,206282.166828
20211213,월,안성시,3,206699.91706900002
20211213,월,안성시,4,207243.928586
20211213,월,안성시,5,208313.792191
20211213,월,안성시,6,203309.335354
20211213,월,안성시,7,206044.868621
20211213,월,안성시,8,208621.320989
20211213,월,안성시,9,209905.047922
20211213,월,안성시,10,210266.44379699999
20211213,월,안성시,11,212806.259162
20211213,월,안성시,12,212544.454246
20211213,월,안성시,13,212161.973585
20211213,월,안성시,14,211626.689563
20211213,월,안성시,15,211629.95268
20211213,월,안성시,16,210918.992811
20211213,월,안성시,17,210001.46509
20211213,월,안성시,18,207195.071754
20211213,월,안성시,19,204935.013333
20211213,월,안성시,20,204655.463551
20211213,월,안성시,21,204204.265509
20211213,월,안성시,22,204316.407825
20211213,월,안성시,23,204570.570584
20211213,월,안양시,0,550521.498123
20211213,월,안양시,1,556887.98693
20211213,월,안양시,2,558433.984236
20211213,월,안양시,3,559136.030089
20211213,월,안양시,4,560479.256195
20211213,월,안양시,5,562076.960984
20211213,월,안양시,6,529732.714564
20211213,월,안양시,7,522841.41575499997
20211213,월,안양시,8,519319.086056
20211213,월,안양시,9,517709.163698
20211213,월,안양시,10,516013.529294
20211213,월,안양시,11,495424.792376
20211213,월,안양시,12,514138.517824
20211213,월,안양시,13,513444.242949
20211213,월,안양시,14,513869.029767
20211213,월,안양시,15,514682.472695
20211213,월,안양시,16,518206.060131
20211213,월,안양시,17,522056.399661
20211213,월,안양시,18,526418.471519
20211213,월,안양시,19,533804.20702
20211213,월,안양시,20,537429.74729
20211213,월,안양시,21,538764.386426
20211213,월,안양시,22,539772.57707
20211213,월,안양시,23,536693.256852
20211213,월,양주시,0,235585.772505
20211213,월,양주시,1,234442.231358
20211213,월,양주시,2,234290.446413
20211213,월,양주시,3,234318.589342
20211213,월,양주시,4,234380.827784
20211213,월,양주시,5,234526.885548
20211213,월,양주시,6,235763.913347
20211213,월,양주시,7,236373.805417
20211213,월,양주시,8,235089.549253
20211213,월,양주시,9,231433.418208
20211213,월,양주시,10,228878.338183
20211213,월,양주시,11,241110.463568
20211213,월,양주시,12,227364.456374
20211213,월,양주시,13,226883.625744
20211213,월,양주시,14,226889.128421
20211213,월,양주시,15,227579.762293
20211213,월,양주시,16,228584.777504
20211213,월,양주시,17,230104.05166
20211213,월,양주시,18,231171.13071
20211213,월,양주시,19,231553.361281
20211213,월,양주시,20,233152.128519
20211213,월,양주시,21,232704.316888
20211213,월,양주시,22,232942.095912
20211213,월,양주시,23,234867.452537
20211213,월,양평군,0,116397.6819535
20211213,월,양평군,1,115212.7088368
20211213,월,양평군,2,114765.2878637
20211213,월,양평군,3,114371.0474412
20211213,월,양평군,4,114419.195087
20211213,월,양평군,5,114126.8705936
20211213,월,양평군,6,116180.84754239999
20211213,월,양평군,7,116235.879118
20211213,월,양평군,8,115410.860721
20211213,월,양평군,9,114385.900549
20211213,월,양평군,10,113743.3768128
20211213,월,양평군,11,122135.1015086
20211213,월,양평군,12,113954.4430437
20211213,월,양평군,13,113422.3000246
20211213,월,양평군,14,112887.5284263
20211213,월,양평군,15,112853.6957035
20211213,월,양평군,16,112806.4498345
20211213,월,양평군,17,112289.7589684
20211213,월,양평군,18,112362.70810630001
20211213,월,양평군,19,112584.89285419999
20211213,월,양평군,20,113058.4091775
20211213,월,양평군,21,112969.4821451
20211213,월,양평군,22,113111.2681907
20211213,월,양평군,23,114212.9002345
20211213,월,여주시,0,114971.7133299
20211213,월,여주시,1,115983.89717519999
20211213,월,여주시,2,116329.9934477
20211213,월,여주시,3,116505.8754355
20211213,월,여주시,4,116676.60458099999
20211213,월,여주시,5,117050.988384
20211213,월,여주시,6,113206.6711425
20211213,월,여주시,7,115157.9548702
20211213,월,여주시,8,116495.6882417
20211213,월,여주시,9,117500.2389797
20211213,월,여주시,10,118978.1623305
20211213,월,여주시,11,117501.638761
20211213,월,여주시,12,120869.8513015
20211213,월,여주시,13,121064.2949812
20211213,월,여주시,14,120214.6520942
20211213,월,여주시,15,119516.960435
20211213,월,여주시,16,118974.207666
20211213,월,여주시,17,117489.26590299999
20211213,월,여주시,18,116568.4254951
20211213,월,여주시,19,115587.1994222
20211213,월,여주시,20,114912.9383555
20211213,월,여주시,21,114565.9294774
20211213,월,여주시,22,114421.8433269
20211213,월,여주시,23,114484.012843
20211213,월,연천군,0,43332.246385700004
20211213,월,연천군,1,43040.7480453
20211213,월,연천군,2,42835.1356411
20211213,월,연천군,3,42797.7481613
20211213,월,연천군,4,42786.5456075
20211213,월,연천군,5,42798.4992334
20211213,월,연천군,6,43000.7725384
20211213,월,연천군,7,43509.0983897
20211213,월,연천군,8,44095.109656
20211213,월,연천군,9,44295.4020109
20211213,월,연천군,10,44231.5484479
20211213,월,연천군,11,46340.3578245
20211213,월,연천군,12,44349.8309392
20211213,월,연천군,13,44526.63632
20211213,월,연천군,14,44430.554264
20211213,월,연천군,15,44454.1903065
20211213,월,연천군,16,44498.6414295
20211213,월,연천군,17,46241.737003
20211213,월,연천군,18,47847.268535100004
20211213,월,연천군,19,47787.4998069
20211213,월,연천군,20,47421.4832466
20211213,월,연천군,21,43984.7809872
20211213,월,연천군,22,42774.4519741
20211213,월,연천군,23,43061.5448595
20211213,월,오산시,0,238756.410054
20211213,월,오산시,1,241638.168687
20211213,월,오산시,2,241888.879542
20211213,월,오산시,3,241951.69963
20211213,월,오산시,4,242107.34186
20211213,월,오산시,5,241985.008924
20211213,월,오산시,6,231824.759054
20211213,월,오산시,7,230207.999998
20211213,월,오산시,8,221396.876773
20211213,월,오산시,9,216494.976527
20211213,월,오산시,10,214831.816888
20211213,월,오산시,11,210871.478309
20211213,월,오산시,12,212752.816185
20211213,월,오산시,13,212452.200257
20211213,월,오산시,14,212609.386485
20211213,월,오산시,15,213577.027336
20211213,월,오산시,16,216135.128247
20211213,월,오산시,17,221963.525558
20211213,월,오산시,18,227328.604547
20211213,월,오산시,19,230759.672705
20211213,월,오산시,20,233493.294669
20211213,월,오산시,21,235504.218563
20211213,월,오산시,22,236068.089583
20211213,월,오산시,23,235934.452105
20211213,월,용인시,0,1081291.97414
20211213,월,용인시,1,1090135.74234
20211213,월,용인시,2,1092710.87352
20211213,월,용인시,3,1093829.85105
20211213,월,용인시,4,1096128.60806
20211213,월,용인시,5,1098700.57666
20211213,월,용인시,6,1073525.35498
20211213,월,용인시,7,1069651.9086499999
20211213,월,용인시,8,1049889.8349900001
20211213,월,용인시,9,1030229.37168
20211213,월,용인시,10,1019824.05157
20211213,월,용인시,11,1001691.10087
20211213,월,용인시,12,1010536.83667
20211213,월,용인시,13,1009264.04796
20211213,월,용인시,14,1007863.79657
20211213,월,용인시,15,1008229.49748
20211213,월,용인시,16,1011176.86251
20211213,월,용인시,17,1017679.84262
20211213,월,용인시,18,1025627.20162
20211213,월,용인시,19,1036651.07334
20211213,월,용인시,20,1047186.68938
20211213,월,용인시,21,1056042.67295
20211213,월,용인시,22,1067088.3858100001
20211213,월,용인시,23,1073741.11327
20211213,월,의왕시,0,184810.489465
20211213,월,의왕시,1,184616.20506
20211213,월,의왕시,2,184908.129128
20211213,월,의왕시,3,185215.184767
20211213,월,의왕시,4,185744.790767
20211213,월,의왕시,5,187406.559308
20211213,월,의왕시,6,183830.635921
20211213,월,의왕시,7,186192.095499
20211213,월,의왕시,8,182297.737186
20211213,월,의왕시,9,177433.979338
20211213,월,의왕시,10,173915.531428
20211213,월,의왕시,11,165897.075729
20211213,월,의왕시,12,172842.90560199998
20211213,월,의왕시,13,172308.48567999998
20211213,월,의왕시,14,171633.517171
20211213,월,의왕시,15,171351.718757
20211213,월,의왕시,16,171423.854969
20211213,월,의왕시,17,170868.991516
20211213,월,의왕시,18,171778.170225
20211213,월,의왕시,19,173673.148283
20211213,월,의왕시,20,174248.27125700001
20211213,월,의왕시,21,175725.546053
20211213,월,의왕시,22,178295.568751
20211213,월,의왕시,23,180299.731315
20211213,월,의정부시,0,460331.107264
20211213,월,의정부시,1,459026.446365
20211213,월,의정부시,2,458504.97312
20211213,월,의정부시,3,458075.037097
20211213,월,의정부시,4,457552.28071099997
20211213,월,의정부시,5,454568.51339
20211213,월,의정부시,6,440638.150183
20211213,월,의정부시,7,423491.970521
20211213,월,의정부시,8,404818.836833
20211213,월,의정부시,9,394059.682435
20211213,월,의정부시,10,388371.999904
20211213,월,의정부시,11,411433.007272
20211213,월,의정부시,12,382259.543063
20211213,월,의정부시,13,381657.548391
20211213,월,의정부시,14,382369.647177
20211213,월,의정부시,15,384956.905812
20211213,월,의정부시,16,390269.16392200004
20211213,월,의정부시,17,398696.526041
20211213,월,의정부시,18,411036.85064
20211213,월,의정부시,19,425385.928176
20211213,월,의정부시,20,434035.775563
20211213,월,의정부시,21,440477.181735
20211213,월,의정부시,22,445586.927931
20211213,월,의정부시,23,450236.767714
20211213,월,이천시,0,233930.834611
20211213,월,이천시,1,235810.375651
20211213,월,이천시,2,236702.287122
20211213,월,이천시,3,237119.342869
20211213,월,이천시,4,237981.223798
20211213,월,이천시,5,239397.148365
20211213,월,이천시,6,235352.354667
20211213,월,이천시,7,240070.228685
20211213,월,이천시,8,244794.997204
20211213,월,이천시,9,247706.700319
20211213,월,이천시,10,248732.057911
20211213,월,이천시,11,248363.400001
20211213,월,이천시,12,250442.159552
20211213,월,이천시,13,251037.335594
20211213,월,이천시,14,251356.869712
20211213,월,이천시,15,250818.140895
20211213,월,이천시,16,250221.133368
20211213,월,이천시,17,247909.600385
20211213,월,이천시,18,245143.565574
20211213,월,이천시,19,242455.841864
20211213,월,이천시,20,241163.329666
20211213,월,이천시,21,239274.935406
20211213,월,이천시,22,238595.062705
20211213,월,이천시,23,238888.461439
20211213,월,파주시,0,489203.416606
20211213,월,파주시,1,486966.45466
20211213,월,파주시,2,486453.70704
20211213,월,파주시,3,485930.04612
20211213,월,파주시,4,485312.685288
20211213,월,파주시,5,484480.159455
20211213,월,파주시,6,511382.494812
20211213,월,파주시,7,525203.426223
20211213,월,파주시,8,539849.67808
20211213,월,파주시,9,546715.785347
20211213,월,파주시,10,549994.60001
20211213,월,파주시,11,510349.575417
20211213,월,파주시,12,555128.631724
20211213,월,파주시,13,555412.816067
20211213,월,파주시,14,554090.169014
20211213,월,파주시,15,551701.957482
20211213,월,파주시,16,546802.760317
20211213,월,파주시,17,541589.785224
20211213,월,파주시,18,531849.777991
20211213,월,파주시,19,524882.186153
20211213,월,파주시,20,521075.492543
20211213,월,파주시,21,513691.132382
20211213,월,파주시,22,509229.423005
20211213,월,파주시,23,506205.254364
20211213,월,평택시,0,615072.087928
20211213,월,평택시,1,619807.173604
20211213,월,평택시,2,620988.450316
20211213,월,평택시,3,622052.983005
20211213,월,평택시,4,623821.484898
20211213,월,평택시,5,627913.046238
20211213,월,평택시,6,616307.788801
20211213,월,평택시,7,627630.471611
20211213,월,평택시,8,633295.823675
20211213,월,평택시,9,635286.307996
20211213,월,평택시,10,636019.023286
20211213,월,평택시,11,631334.165814
20211213,월,평택시,12,636285.968109
20211213,월,평택시,13,635856.408763
20211213,월,평택시,14,635496.423677
20211213,월,평택시,15,633677.055867
20211213,월,평택시,16,633074.852213
20211213,월,평택시,17,626729.745437
20211213,월,평택시,18,619693.258085
20211213,월,평택시,19,617370.701218
20211213,월,평택시,20,614241.771321
20211213,월,평택시,21,613287.237877
20211213,월,평택시,22,613621.15251
20211213,월,평택시,23,614779.076441
20211213,월,포천시,0,149745.083974
20211213,월,포천시,1,148673.575423
20211213,월,포천시,2,148340.669836
20211213,월,포천시,3,148290.245469
20211213,월,포천시,4,148386.479059
20211213,월,포천시,5,148740.421856
20211213,월,포천시,6,157838.99885
20211213,월,포천시,7,165568.662284
20211213,월,포천시,8,176442.05083
20211213,월,포천시,9,182785.137663
20211213,월,포천시,10,185994.444608
20211213,월,포천시,11,175239.176188
20211213,월,포천시,12,189196.54281
20211213,월,포천시,13,189345.430613
20211213,월,포천시,14,188523.035727
20211213,월,포천시,15,186586.96127
20211213,월,포천시,16,183429.552069
20211213,월,포천시,17,178631.944419
20211213,월,포천시,18,171517.945395
20211213,월,포천시,19,164289.841996
20211213,월,포천시,20,161774.14261
20211213,월,포천시,21,157292.657004
20211213,월,포천시,22,154600.124892
20211213,월,포천시,23,153449.76408
20211213,월,하남시,0,307646.654769
20211213,월,하남시,1,306464.219841
20211213,월,하남시,2,306137.411956
20211213,월,하남시,3,305984.04228
20211213,월,하남시,4,305815.675365
20211213,월,하남시,5,305265.507357
20211213,월,하남시,6,325519.164095
20211213,월,하남시,7,325051.491021
20211213,월,하남시,8,322149.40383
20211213,월,하남시,9,321338.232357
20211213,월,하남시,10,322063.37812999997
20211213,월,하남시,11,302335.382721
20211213,월,하남시,12,323830.572684
20211213,월,하남시,13,323846.651438
20211213,월,하남시,14,323997.841648
20211213,월,하남시,15,323040.251209
20211213,월,하남시,16,322292.183615
20211213,월,하남시,17,318556.21880699997
20211213,월,하남시,18,315980.609685
20211213,월,하남시,19,315448.537658
20211213,월,하남시,20,315074.748833
20211213,월,하남시,21,315003.399199
20211213,월,하남시,22,315666.752287
20211213,월,하남시,23,315255.395
20211213,월,화성시,0,911889.17352
20211213,월,화성시,1,917298.89704
20211213,월,화성시,2,920169.53092
20211213,월,화성시,3,921440.25722
20211213,월,화성시,4,923676.71239
20211213,월,화성시,5,931079.37966
20211213,월,화성시,6,916274.15538
20211213,월,화성시,7,931560.23418
20211213,월,화성시,8,934811.61687
20211213,월,화성시,9,934603.92724
20211213,월,화성시,10,933558.97668
20211213,월,화성시,11,918343.2097
20211213,월,화성시,12,932637.7918199999
20211213,월,화성시,13,932749.72465
20211213,월,화성시,14,933122.04282
20211213,월,화성시,15,933761.049
20211213,월,화성시,16,929181.25989
20211213,월,화성시,17,922459.211
20211213,월,화성시,18,914601.59182
20211213,월,화성시,19,912262.57637
20211213,월,화성시,20,910055.27397
20211213,월,화성시,21,906374.84506
20211213,월,화성시,22,907596.10234
20211213,월,화성시,23,909294.3982
20211214,화,가평군,0,62794.5145623
20211214,화,가평군,1,61443.248545
20211214,화,가평군,2,57760.2843402
20211214,화,가평군,3,63728.3098519
20211214,화,가평군,4,63776.7210861
20211214,화,가평군,5,64001.8089329
20211214,화,가평군,6,64621.7294039
20211214,화,가평군,7,65842.1745441
20211214,화,가평군,8,66581.0404058
20211214,화,가평군,9,67020.6928662
20211214,화,가평군,10,67632.0255964
20211214,화,가평군,11,67622.9066738
20211214,화,가평군,12,66838.1242908
20211214,화,가평군,13,66828.3213712
20211214,화,가평군,14,66570.9352525
20211214,화,가평군,15,66482.4042939
20211214,화,가평군,16,65685.5478358
20211214,화,가평군,17,65230.8054745
20211214,화,가평군,18,64976.32305
20211214,화,가평군,19,64572.8158935
20211214,화,가평군,20,64247.8204213
20211214,화,가평군,21,62733.4051148
20211214,화,가평군,22,62152.5050671
20211214,화,가평군,23,62563.2861456
20211214,화,고양시,0,1055222.097971
20211214,화,고양시,1,1048049.345159
20211214,화,고양시,2,1018963.695646
20211214,화,고양시,3,1074394.591547
20211214,화,고양시,4,1074158.682318
20211214,화,고양시,5,1072795.077311
20211214,화,고양시,6,1067492.696164
20211214,화,고양시,7,1052175.163842
20211214,화,고양시,8,1030764.894102
20211214,화,고양시,9,1019639.5035250001
20211214,화,고양시,10,1012461.234049
20211214,화,고양시,11,1009049.04386
20211214,화,고양시,12,1006679.923546
20211214,화,고양시,13,1006127.333875
20211214,화,고양시,14,1006511.121145
20211214,화,고양시,15,1007369.922664
20211214,화,고양시,16,1010962.134855
20211214,화,고양시,17,1016257.954894
20211214,화,고양시,18,1028541.728877
20211214,화,고양시,19,1041665.400559
20211214,화,고양시,20,1051310.502721
20211214,화,고양시,21,1058161.693504
20211214,화,고양시,22,1063943.757376
20211214,화,고양시,23,1054764.641681
20211214,화,과천시,0,72092.3063187
20211214,화,과천시,1,72244.1762843
20211214,화,과천시,2,72601.8041736
20211214,화,과천시,3,69869.8744103
20211214,화,과천시,4,69856.6270411
20211214,화,과천시,5,70345.4075924
20211214,화,과천시,6,73801.5988127
20211214,화,과천시,7,76023.2499649
20211214,화,과천시,8,75192.7508215
20211214,화,과천시,9,73859.934985
20211214,화,과천시,10,72362.0177258
20211214,화,과천시,11,71544.5094528
20211214,화,과천시,12,71231.5699501
20211214,화,과천시,13,70877.2669337
20211214,화,과천시,14,70563.1751899
20211214,화,과천시,15,70153.3026311
20211214,화,과천시,16,70235.3757287
20211214,화,과천시,17,70016.9690535
20211214,화,과천시,18,70757.1997731
20211214,화,과천시,19,70691.8217784
20211214,화,과천시,20,71085.3283216
20211214,화,과천시,21,71583.8419277
20211214,화,과천시,22,72436.09756550001
20211214,화,과천시,23,78838.4769271
20211214,화,광명시,0,279420.759898
20211214,화,광명시,1,277377.129175
20211214,화,광명시,2,276929.046084
20211214,화,광명시,3,287899.968553
20211214,화,광명시,4,288329.039426
20211214,화,광명시,5,288784.065465
20211214,화,광명시,6,289561.731059
20211214,화,광명시,7,286583.929847
20211214,화,광명시,8,279584.405942
20211214,화,광명시,9,274571.754661
20211214,화,광명시,10,271418.090111
20211214,화,광명시,11,270264.928801
20211214,화,광명시,12,269674.282114
20211214,화,광명시,13,269566.986703
20211214,화,광명시,14,269661.53462
20211214,화,광명시,15,270953.192909
20211214,화,광명시,16,271267.919357
20211214,화,광명시,17,272703.782769
20211214,화,광명시,18,276368.179254
20211214,화,광명시,19,281553.91900500003
20211214,화,광명시,20,283574.373475
20211214,화,광명시,21,284801.909584
20211214,화,광명시,22,285956.662346
20211214,화,광명시,23,268783.795687
20211214,화,광주시,0,377747.66226
20211214,화,광주시,1,380086.99960700003
20211214,화,광주시,2,381543.376475
20211214,화,광주시,3,378801.113855
20211214,화,광주시,4,378552.173869
20211214,화,광주시,5,376637.139985
20211214,화,광주시,6,372837.684654
20211214,화,광주시,7,366048.835004
20211214,화,광주시,8,352781.66433
20211214,화,광주시,9,340779.070609
20211214,화,광주시,10,332376.220311
20211214,화,광주시,11,327704.557798
20211214,화,광주시,12,326313.301577
20211214,화,광주시,13,325293.268921
20211214,화,광주시,14,324477.431926
20211214,화,광주시,15,326568.91247599997
20211214,화,광주시,16,330169.262853
20211214,화,광주시,17,334861.99868
20211214,화,광주시,18,342545.65966
20211214,화,광주시,19,350397.982513
20211214,화,광주시,20,357799.10718
20211214,화,광주시,21,364244.488732
20211214,화,광주시,22,369830.47110100003
20211214,화,광주시,23,382605.787596
20211214,화,구리시,0,189027.504668
20211214,화,구리시,1,188048.95686099998
20211214,화,구리시,2,187817.21016000002
20211214,화,구리시,3,193716.303539
20211214,화,구리시,4,193717.490666
20211214,화,구리시,5,194455.556289
20211214,화,구리시,6,195132.09715400002
20211214,화,구리시,7,194381.880093
20211214,화,구리시,8,191036.733527
20211214,화,구리시,9,188609.249301
20211214,화,구리시,10,187883.765538
20211214,화,구리시,11,185386.622544
20211214,화,구리시,12,184017.569168
20211214,화,구리시,13,183694.751491
20211214,화,구리시,14,184030.049701
20211214,화,구리시,15,184485.02740300001
20211214,화,구리시,16,185651.637996
20211214,화,구리시,17,186241.893821
20211214,화,구리시,18,187845.865173
20211214,화,구리시,19,190956.767153
20211214,화,구리시,20,191882.912793
20211214,화,구리시,21,193047.933785
20211214,화,구리시,22,193217.511869
20211214,화,구리시,23,191024.802024
20211214,화,군포시,0,259771.015372
20211214,화,군포시,1,261908.73456
20211214,화,군포시,2,263193.075881
20211214,화,군포시,3,261429.97213500002
20211214,화,군포시,4,261321.318688
20211214,화,군포시,5,260785.479923
20211214,화,군포시,6,257513.428523
20211214,화,군포시,7,250246.446975
20211214,화,군포시,8,239830.590569
20211214,화,군포시,9,231881.655845
20211214,화,군포시,10,226721.543657
20211214,화,군포시,11,224175.422143
20211214,화,군포시,12,223013.552888
20211214,화,군포시,13,222449.638639
20211214,화,군포시,14,222239.030417
20211214,화,군포시,15,223811.498808
20211214,화,군포시,16,226644.822852
20211214,화,군포시,17,231305.982232
20211214,화,군포시,18,238521.69770999998
20211214,화,군포시,19,245325.930465
20211214,화,군포시,20,250530.663971
20211214,화,군포시,21,254690.134766
20211214,화,군포시,22,258259.907546
20211214,화,군포시,23,262271.041456
20211214,화,김포시,0,483774.299378
20211214,화,김포시,1,480547.318919
20211214,화,김포시,2,470002.717601
20211214,화,김포시,3,488085.472773
20211214,화,김포시,4,487886.52964900003
20211214,화,김포시,5,487660.087508
20211214,화,김포시,6,487049.135013
20211214,화,김포시,7,485815.301092
20211214,화,김포시,8,483522.029574
20211214,화,김포시,9,481650.081011
20211214,화,김포시,10,479175.212343
20211214,화,김포시,11,478184.11800899997
20211214,화,김포시,12,477744.054809
20211214,화,김포시,13,476803.90075800003
20211214,화,김포시,14,476416.469424
20211214,화,김포시,15,475809.291317
20211214,화,김포시,16,474309.821196
20211214,화,김포시,17,472816.37454499997
20211214,화,김포시,18,473750.21011600003
20211214,화,김포시,19,477619.291982
20211214,화,김포시,20,480907.932182
20211214,화,김포시,21,481719.727929
20211214,화,김포시,22,484224.92676199996
20211214,화,김포시,23,480691.557721
20211214,화,남양주시,0,708811.608714
20211214,화,남양주시,1,705614.9526130001
20211214,화,남양주시,2,692483.664113
20211214,화,남양주시,3,721743.489371
20211214,화,남양주시,4,721776.252707
20211214,화,남양주시,5,719811.2332360001
20211214,화,남양주시,6,713766.2165099999
20211214,화,남양주시,7,700792.145856
20211214,화,남양주시,8,685691.343691
20211214,화,남양주시,9,675858.615988
20211214,화,남양주시,10,667539.7815
20211214,화,남양주시,11,663939.758267
20211214,화,남양주시,12,661091.064773
20211214,화,남양주시,13,659870.325556
20211214,화,남양주시,14,659322.680649
20211214,화,남양주시,15,660297.450559
20211214,화,남양주시,16,662640.180979
20211214,화,남양주시,17,666705.927503
20211214,화,남양주시,18,673523.991
20211214,화,남양주시,19,686084.795666
20211214,화,남양주시,20,696344.145562
20211214,화,남양주시,21,702610.614723
20211214,화,남양주시,22,709391.087356
20211214,화,남양주시,23,710256.8723299999
20211214,화,동두천시,0,92812.158828
20211214,화,동두천시,1,92402.581675
20211214,화,동두천시,2,90618.6204519
20211214,화,동두천시,3,94087.988656
20211214,화,동두천시,4,93843.612546
20211214,화,동두천시,5,93520.09637099999
20211214,화,동두천시,6,92640.681261
20211214,화,동두천시,7,90821.919754
20211214,화,동두천시,8,88451.019679
20211214,화,동두천시,9,87191.680744
20211214,화,동두천시,10,86684.986808
20211214,화,동두천시,11,86834.004088
20211214,화,동두천시,12,86912.855989
20211214,화,동두천시,13,86908.074668
20211214,화,동두천시,14,87029.515985
20211214,화,동두천시,15,87217.921849
20211214,화,동두천시,16,87361.797668
20211214,화,동두천시,17,88160.912692
20211214,화,동두천시,18,90185.643205
20211214,화,동두천시,19,91644.955234
20211214,화,동두천시,20,92263.53276
20211214,화,동두천시,21,93016.416587
20211214,화,동두천시,22,93285.210387
20211214,화,동두천시,23,91708.26924200001
20211214,화,부천시,0,795441.580916
20211214,화,부천시,1,803389.157133
20211214,화,부천시,2,810155.937132
20211214,화,부천시,3,794003.646635
20211214,화,부천시,4,793603.088351
20211214,화,부천시,5,791591.837482
20211214,화,부천시,6,784040.251835
20211214,화,부천시,7,774026.406243
20211214,화,부천시,8,762347.77711
20211214,화,부천시,9,758684.688312
20211214,화,부천시,10,757172.656053
20211214,화,부천시,11,756476.355949
20211214,화,부천시,12,755326.354103
20211214,화,부천시,13,755529.013622
20211214,화,부천시,14,756615.068642
20211214,화,부천시,15,758013.535148
20211214,화,부천시,16,759972.790682
20211214,화,부천시,17,763161.727894
20211214,화,부천시,18,767965.17305
20211214,화,부천시,19,777403.552998
20211214,화,부천시,20,783191.200304
20211214,화,부천시,21,786870.70562
20211214,화,부천시,22,789962.297633
20211214,화,부천시,23,773651.166958
20211214,화,성남시,0,941847.398142
20211214,화,성남시,1,941563.769802
20211214,화,성남시,2,945560.950645
20211214,화,성남시,3,932750.35171
20211214,화,성남시,4,932610.1570369999
20211214,화,성남시,5,932797.927411
20211214,화,성남시,6,933816.71228
20211214,화,성남시,7,931633.395853
20211214,화,성남시,8,933421.041018
20211214,화,성남시,9,935802.781706
20211214,화,성남시,10,938490.7862549999
20211214,화,성남시,11,936476.609113
20211214,화,성남시,12,933874.747253
20211214,화,성남시,13,934636.860312
20211214,화,성남시,14,936007.817829
20211214,화,성남시,15,937463.181841
20211214,화,성남시,16,939269.221538
20211214,화,성남시,17,942774.660896
20211214,화,성남시,18,946360.823282
20211214,화,성남시,19,946064.289343
20211214,화,성남시,20,942332.709065
20211214,화,성남시,21,941407.762808
20211214,화,성남시,22,940648.364592
20211214,화,성남시,23,970050.172811
20211214,화,수원시,0,1185813.67523
20211214,화,수원시,1,1191930.09134
20211214,화,수원시,2,1198379.11879
20211214,화,수원시,3,1184703.70417
20211214,화,수원시,4,1184336.69336
20211214,화,수원시,5,1180815.51845
20211214,화,수원시,6,1165952.01476
20211214,화,수원시,7,1137642.20396
20211214,화,수원시,8,1119291.99881
20211214,화,수원시,9,1111519.97455
20211214,화,수원시,10,1106230.82377
20211214,화,수원시,11,1103026.45347
20211214,화,수원시,12,1100273.10366
20211214,화,수원시,13,1100241.4066
20211214,화,수원시,14,1101775.68654
20211214,화,수원시,15,1105389.8848
20211214,화,수원시,16,1112579.12861
20211214,화,수원시,17,1122232.67672
20211214,화,수원시,18,1136814.26156
20211214,화,수원시,19,1154480.02971
20211214,화,수원시,20,1164934.42714
20211214,화,수원시,21,1173178.57884
20211214,화,수원시,22,1177661.09137
20211214,화,수원시,23,1190213.37499
20211214,화,시흥시,0,525778.104418
20211214,화,시흥시,1,529480.5217169999
20211214,화,시흥시,2,533093.393514
20211214,화,시흥시,3,525228.655381
20211214,화,시흥시,4,525814.872358
20211214,화,시흥시,5,528570.76103
20211214,화,시흥시,6,532781.8982309999
20211214,화,시흥시,7,536132.990005
20211214,화,시흥시,8,535677.801564
20211214,화,시흥시,9,537661.577733
20211214,화,시흥시,10,537493.953049
20211214,화,시흥시,11,538519.781316
