merchant,user_name,user_rank,num_response,user_star,time,rating,content
38도씨식당,4점은 가볍지만 5점은 무겁단다,29,55,3.7,2022.12.21.,4.0,진짜 맛있는데 진짜 비쌈소스 하나하나 다 긁어서 먹고 나옴…근데 양이 적어서 다른 곳 가서 더 배채웠네요
38도씨식당,이경순,2,2,5.0,2022.09.10.,5.0,가격 착하고 맛도 너무 좋았어요~^^
38도씨식당,동,5,6,1.5,2022.02.03.,1.0,맛은 있는데 너무 드러움... 책상도 식기도 화장실도...
38도씨식당,바쿠리,31,91,3.9,2022.01.24.,5.0,여기 왜 리뷰 별로없지ㅜ 넘넘 맛있어요꼭 가보시길 인테리어도 완전 갬성 넘쳐요
38도씨식당,쏘르,5,5,4.8,2021.12.17.,5.0,친구네 강아지들이랑 방문했었는데뇨끼랑 파스타 맛있었어요!!!
38도씨식당,리댜,9,12,4.2,2021.07.05.,5.0,뇨끼 진짜 맛있었어요 이거 꼭시키세요
38도씨식당,김명준,8,9,2.3,2021.06.24.,3.0,맛은 있어요 근데 너무 느리게나옵니다 직원들도 불친절하고 배째라 장사인거같네옷
38도씨식당,오징어,9,10,1.9,2021.05.19.,1.0,음식이 느리게 나왔는데 거의 다 타서는.. 엄청 짰어요..접대도 별로...
38도씨식당,민경,25,45,5.0,2021.03.07.,5.0,분위기 좋은 맛집이에요! 재방문 의사 o
38도씨식당,N,5,9,2.9,2020.10.12.,5.0,분위기며 맛이며 최고예요
943킹스크로스,성아,3,1,5.0,2024.04.19.,5.0,인테리어도 이쁘고 음료도 맛있어요 달아요! 층마다 분위기달라서 잼있게 구경했어요
943킹스크로스,⚜𝕲_𝕽𝖎𝖉𝖉𝖑𝖊,3,2,5.0,2024.04.16.,5.0,너무너무 분위기도 좋고 음료도 맛있어요!
943킹스크로스,Michaela | 미카엘라,21,23,4.7,2024.04.10.,5.0,"A bit expensive, but definitely worth it for the experience! Yummy drinks and nice atmosphere 🤩"
943킹스크로스,이소민,2,1,5.0,2024.04.07.,5.0,옛날에 갔었는데 해리 포터를 너무 좋아하는 터라 ㅎㅎ너무너무 좋았구용! 다음에 또 가고 싶은 명 장소네용 ㅎㅎㅎ꼭 가보시길 원츄원츄!!이색카페
943킹스크로스,아연,2,3,4.3,2024.04.04.,3.0,
943킹스크로스,이복근,3,1,5.0,2024.03.30.,5.0,아이들을 위한 메뉴가 있는곳
943킹스크로스,한시영,10,24,4.5,2024.03.24.,5.0,분위기 깡패 특색있고 좋아요
943킹스크로스,박현지,3,3,3.3,2024.03.22.,5.0,해덕에게 최고의 장소🥰🥰층마다 다르게 꾸며져 있어요!!!분위기짱...❣️
943킹스크로스,햄스터,19,20,3.8,2024.03.22.,5.0,쮝쮝~(분위기 갓 카페마법류 좋아하시면 한번쯤은 들러야한다고 생각해요..)
943킹스크로스,민쟁💚,2,1,5.0,2024.03.20.,5.0,분위기가 정말 좋고 친구나 연인끼리 오면 정말 좋을 것 같아요!!!
943킹스크로스,🌙,7,10,2.4,2024.03.15.,5.0,너무 이쁨 해리포터먄 무조건 해야함여
943킹스크로스,이승기,3,1,5.0,2024.03.14.,5.0,해리포터가 생각나요~!
943킹스크로스,조원준,3,1,5.0,2024.03.13.,5.0,너무 재미있었어요!!! 해리포터 덕후들 모여라~~ 헤헤 아부라카타브라~~
943킹스크로스,이소연,2,1,5.0,2024.03.08.,5.0,분위기가 넘 쪼아용 🤍
943킹스크로스,Wonder lee,3,2,3.5,2024.03.06.,3.0,라떼 별로야! 그냥 분위기 괜찮아요 영화 좋아하는 분 오세요
943킹스크로스,뉴진스의하입보이요,24,145,4.6,2024.03.06.,5.0,맛있고 재밌는 카페에여
943킹스크로스,박희선,3,1,5.0,2024.03.06.,5.0,이색카페 실내놀거리 아메리카노 해리포터를 좋아하신다면 즐겁게 시간보내다 갈 수 있어요ㅎㅎㅎ 분위기도 신비롭고 재미있음!!
943킹스크로스,김춘식,28,190,3.8,2024.03.05.,1.0,
943킹스크로스,전사의 긍지,34,234,4.1,2024.03.03.,3.0,Only for picture.아메리카노 만원.高額對比虛無.
943킹스크로스,그린애플,3,1,5.0,2024.03.01.,5.0,해리포터 테마의 카페에요. 분위기가 좋어요.
943킹스크로스,Diana,3,1,5.0,2024.03.01.,5.0,I love this place. it's a great atmosphere and has good options for snacks or some food. The drinks are so delicious and creative.
943킹스크로스,나영찬,2,1,5.0,2024.03.01.,5.0,층별로 잘 꾸며놓아서 구경하기에 좋았습니다~
943킹스크로스,냠냠,8,14,4.4,2024.02.28.,5.0,이색카페
943킹스크로스,es,22,39,4.8,2024.02.22.,4.0,컨셉은 매우 확실하지만음료는 만원대비 양과 맛 모두 아쉬워요
943킹스크로스,박지원,2,1,5.0,2024.02.21.,5.0,컨셉카페라서 심심하지 않고 좋아요 재밌는 구경!층별로 테마가 있어서 좋아요
943킹스크로스,진짜맛집만,9,22,4.0,2024.02.20.,4.0,한번쯤 가볼만은 함
943킹스크로스,JK,13,27,4.6,2024.02.16.,5.0,이색적인 테마카페라서 신선했습니다!
943킹스크로스,조각,2,1,4.0,2024.02.16.,4.0,분위기가 특별하고 해리포터 좋아하시는 분들은 진짜 좋아하실 것 같아요! 데이트코스로도 굿
943킹스크로스,Joonki,3,1,5.0,2024.02.16.,5.0,아이들이 해리포터 소설과 영화를 보고 관심이 많아 방문하게되었어요~! 음식이 생각이상으로 맛있어서 아이들과 잘 먹고 구경도 잘해서 좋은 추억 만들었어요
943킹스크로스,김 현,2,1,5.0,2024.02.16.,5.0,"5학년 딸아이가 오고싶어해 방학을 이용해 둘이 데이트했는데 너무 좋아하네요! 이색적이고, 입장료 포함한 음료라 나쁘지 않은 가격이었어요. 강추강추!♡"
943킹스크로스,ㅣㅣㅣㅣㅣ,7,10,2.5,2024.02.15.,1.0,"카페분위기는,특이하고 좋은데 가격은 홍대상권이나 분위기 느끼기에 적당하다고 생각했는데 맛은 없네요 딱 들어가서 로비만 보고 그냥 나가시는것도 나쁘지않을듯"
943킹스크로스,은지,3,1,5.0,2024.02.14.,5.0,들어오자마자 설렘가득하고 꾸며놓은게 사진도 예쁘게 나와요. 음료 후기보고 걱정했는데 맛나네요!
943킹스크로스,정아름,2,1,5.0,2024.02.09.,5.0,오픈초에 방문하고 2번째로 왔는데 그동안 볼거리도 많아진 것 같고 음료도 여전히 맛있어요! 해리포터 좋아하시면 꼭 가보시길 추천합니다🪄🧙‍♀️
943킹스크로스,최지호,2,1,5.0,2024.02.08.,5.0,
943킹스크로스,이재경,4,2,5.0,2024.02.08.,5.0,진짜 해리포터 느낌이 나고 큐알코드를 찍고  코드를 입력하는게 있는데 코드를 다 입력하고 직원분에게 보여주면 입학증을 주는데 진짜 너무리얼해요ㄷㄷ#review event #jelly bean present
943킹스크로스,로망 (Romain),8,7,3.7,2024.02.07.,2.0,"The concept is really good, the atmosphere incredible and the food/drinks are tasteful. But this is clearly way too overpriced..."
943킹스크로스,롱:D(도도한작업실),2,1,5.0,2024.02.02.,5.0,방학이라 아이들 데리고 방문해봤습니다주중이라 생각보다 조용하고 사진 찍기도 좋았어요아이들이 칠면조고기 잘먹어서 다행이였습니다 ㅎ이색적인 체험해서 좋아하네요 😊
943킹스크로스,0,2,1,5.0,2024.02.01.,5.0,친구랑 왔는데 분위기도 너무 좋고 음료도 맛있어요 !! 해리포터 안 본 저도 좋았어요 😍
943킹스크로스,맹맹,22,27,4.1,2024.01.23.,3.0,맛은 무난했어요! 테이블 배치가 신기하더라고요옆테이블이 외국인 손님이셨고 따뜻한 물을 찾으셨는데 정수기가 얼어서(?) 안된다고 하시면서 쏘리~ 하고 그냥 가시더라고요. 많이 바쁘셔서 그랬겠지만 괜히 신경쓰였네요😅
943킹스크로스,이호연,3,1,3.0,2024.01.21.,3.0,해리포터 분위기나 포토존을 잘 꾸민것같은데 직원들도 은근 불친절하고 맛도 비싼데 별로였어요그래도 사진은 이쁘게 나왔어요
943킹스크로스,탐방,7,10,3.0,2024.01.20.,3.0,한 번쯤은 들려서 분위기에 취해볼만은 하지만 음료수나 자리의 편안함이 다른 카페보다 낫다는 느낌은 전혀 없네요. 재방문까지는 어려울 거 같아요.
943킹스크로스,하루나,4,5,4.2,2024.01.18.,4.0,음식 가격이 조금 비쌌지만 테마가 해리포터라 너무 좋았어요. 층마다 테마가 다 달라 보는 재미도 있고 음료도 테마가 있어 재밌는 경험이라 생각합니다 :)
943킹스크로스,Valeriya ☆,10,10,4.6,2024.01.14.,5.0,Nice place. Spent around 2 hours walking around and observing details)My Instagram: @Alice_damon
943킹스크로스,L,5,6,3.0,2024.01.13.,1.0,12000짜리 음료수를 일회용잔에 줌 심지어 받으러가야함 인테리어 볼거없음 해리포터ㅋㅋ 컨셉은 무슨 걍 촌스러운 일반카페나 다름없는데 해리포터 컨셉 은근슬쩍 갖다쓰고 돈벌면서 화장실청소 자리청소도 안함 직원들이 1층에서 주문받고 음료만 만듬ㅋ
943킹스크로스,ㅇㅇㅇ,2,2,3.0,2024.01.11.,5.0,분위기 좋고 음료도 맛있어요
943킹스크로스,박연지,2,1,5.0,2024.01.11.,5.0,
943킹스크로스,💗,3,1,3.0,2024.01.11.,3.0,분위기가 색다르고 좋아요~
943킹스크로스,오잉,2,5,4.2,2024.01.09.,4.0,
943킹스크로스,jingyu.kang,5,2,5.0,2024.01.04.,5.0,음료도 맛있고..사진 찍을곳이 많아요.특히 아이들도 좋아해요.
943킹스크로스,olivia,2,1,5.0,2024.01.04.,5.0,아이가 해리포터를 너무좋아해서 꼭 와보고싶었어요 사진찍기도좋고 음료도 이색적이에요^^
943킹스크로스,..,10,13,3.0,2024.01.04.,3.0,포토존 많음. 사진찍거나 해리포터 팬이라면 방문하기 좋은곳. 입장료가 음료가 포함되어있는건 이해가 가지만 맛은 별로. 시그니쳐 드링크 2잔 시켰는데 설탕을 때려박아 당뇨오기 딱좋은 맛. 나갈때보니 나뿐만 아니라 음료 남기고 간 사람들이 대부분
943킹스크로스,소연,2,1,5.0,2024.01.04.,5.0,이색카페
943킹스크로스,최지은,2,1,5.0,2024.01.04.,5.0,해리포터 분위기도 좋고 커피도 맛있어요
943킹스크로스,리마,3,1,5.0,2024.01.04.,5.0,입구부터 너무 재밌어요! 해리포터 매니아가 아니어도 그냥 들어오시면 갑자기 기분이 묘해집니다^^ 멋진 사진도 잔뜩 건질 수 있어요! 어색함 사이랑 와도 재밌는 카페예요~ ㅋㅋ
943킹스크로스,지민,2,1,5.0,2023.12.29.,5.0,생각보다 가게 넓고(4층짜리) 잘해놨어요 이색카페 추천
943킹스크로스,녕,19,39,3.8,2023.12.28.,4.0,분위기 독특한 이색카페
943킹스크로스,hy,2,1,5.0,2023.12.22.,5.0,데이트 오기도 딱이구 아쥬좋아요!!!사진도 잘나오구 완전최공 ㅠㅠ👍🏻
943킹스크로스,이하늘,3,1,5.0,2023.12.22.,5.0,넘넘 와보고 싶엇던 해리포커 카페! 신기한게 너무 많고 볼것도 많아용 시간 많이 있을때 천천히 구경하기 너무 좋을거 같아요!
943킹스크로스,아인,3,1,5.0,2023.12.16.,5.0,손이 얼었어서 결제하는데 고생했는데 직원분이 친절하게 다 도와주셔서 좋았슴다가성비는 모르겠고 분위기는 끝짱☆#영수증리뷰 #젤리빈증정
943킹스크로스,올리버민,4,2,5.0,2023.12.14.,5.0,동생들이 해리포터를 인상깊게 봐서 방문하게 되었어요! 와... 해외여행을 가서도 느끼기 어려운 분위기를 느낀 것 같아요. 컨셉에도 충실한데 에이드도 정말 맛있더라고요.
943킹스크로스,정민우,2,1,5.0,2023.12.13.,5.0,
943킹스크로스,oceanwaves,3,1,3.0,2023.12.09.,3.0,"That is the biggest overated café in Korea. As a big Harry Potter fan, I was super excited to come and visit but oh God, the disappointment and the let down I felt each minute passed in this café. The decorations are so lame : few brooms, portraits, few howls in cages. That's literally the only thing Harry potter's related. Even the music, we only heard once the Harry Potter song. Everything else is only wooden art deco. The prices are EXPENSIVE like really. We had butter bear (6/10), mango ade (10/10) and carrot cake (7/10). We were so disappointed especially about the ambiance and decorations of the place.if you want to come only for pics and the experience go ahead but don't expect too much."
943킹스크로스,먹는게삶의낛,21,52,3.8,2023.12.06.,3.0,사실 분위기만 좋지 맛난건 잘…개비쌈
943킹스크로스,John,11,35,2.2,2023.12.04.,1.0,Overrated
943킹스크로스,맛집만평가,9,117,4.2,2023.12.03.,5.0,
943킹스크로스,한승수,8,14,4.3,2023.11.29.,5.0,Love this place except their pricing is rather roberry
943킹스크로스,월요일,11,15,2.1,2023.11.18.,1.0,지하 냄새 너무 심함전체적으로 깔끔한 느낌 없음가격 대비 돈이 아까움...
943킹스크로스,엄지,3,1,5.0,2023.11.18.,5.0,서울여행와서 내려가야하는대 아들이 여긴 꼭가고싶대서왔어요 ! 너무좋구 분위기좋구 맛도좋구 ㅎㅎ 다음번에 꼭 또 방문할게요 !
943킹스크로스,이요르,41,215,3.3,2023.11.17.,5.0,한번쯤은 가볼만 해요 괜찮아요 금요일 이었는데 안북적 거렸고 쾌적햇어요다만 조명이 어두워서 먼지 날라다니는게 잘 보여숨이 조금 막힌다고 해야되나 조명들 때문에먼지가 눈에 더 잘 보여 깔끔 떠는 사람들한테는 비추
943킹스크로스,김찬섭,3,1,5.0,2023.11.17.,5.0,분위기가 너무좋아요
943킹스크로스,류승연,3,1,5.0,2023.11.17.,5.0,이색카페 해리포터 콘셉트맛은 평범한데 입장료라고 생각하면 좋아요 ㅎㅎ
943킹스크로스,5점 잘 안 준다,64,206,3.9,2023.11.10.,2.0,일회용 종이컵에 주는데 라떼 만 원이라고요?
943킹스크로스,꾸리,17,22,4.0,2023.11.07.,4.0,"해리포터 보러 런던까지 다녀온 매니아로서, 테마카페 분의기 마음에 들었어요!저작권 특성상(?) 완벽하게 모방할 순 없겠지만 해리포터 속 재밌고 인상깊은 부분들을 표현하려고 노력 많이 하신 것 같아요!층이 많아 뭔가 엄청 많은 줄 알았는데 그정도는 아니고, 그냥 잠깐 분위기 즐기러 가기 추천합니다~!"
943킹스크로스,기요미,1,1,5.0,2023.10.28.,5.0,
943킹스크로스,.,4,1,5.0,2023.10.27.,5.0,해리포터 카페라니... 홍대 쌔빠지게 다니면서도 몰랐네요 분위기 짱bbb 담에도 지나가다가 들릴 거 같아요 버터 맥주 있는 것 부터 대박
943킹스크로스,노윤숙,4,1,5.0,2023.10.27.,5.0,해리포터 덕후 아이와 오로지 이 카페 보기 위해 아침부터 세종에서 올라왔어요! 아이 눈에 하트 뿅뿅! 층별로 테마가 있어서 보는 재미도 있고 교복도 입어볼 수 있어서 사진 많이 찍었어요!
943킹스크로스,메리골드,15,48,4.7,2023.10.22.,5.0,해리포터 좋아하면 추천 합니다.
943킹스크로스,나영,2,1,5.0,2023.10.20.,5.0,해리포터를 좋아해서 멀리 와서 방문해보았는데 짱 좋았음 음료수도 짱맛있음 다시 방문할것같음
943킹스크로스,Mr. Lee,4,1,5.0,2023.10.19.,5.0,분위기 맛집. 해리포터를 좋아하는 울 땔램이 너무 좋아하네요. 사진 많이 찍고가요~!
943킹스크로스,.,13,18,3.7,2023.10.18.,4.0,해리포터 좋아하면 추천합니다! 잘 꾸며져 있어요! 음료도 후기보고 잘시켜서 맛있게 먹었습니다
943킹스크로스,사공,2,1,5.0,2023.10.14.,5.0,분위기좋았고 마술이벤트도 있어서좋았습니다 ㅎㅎ또 오고싶네요
943킹스크로스,박일지,2,1,5.0,2023.10.13.,5.0,너무 멋지구 카페 메뉴하나햐가 이뻐요
943킹스크로스,안소연,3,1,4.0,2023.10.13.,4.0,해리포터 덕후로서 꼭 와봐야하는 곳!분위기가 다 했다! 음료나 디저트 비주얼은 훌륭하지만 맛은 쏘쏘.. 그렇지만 방문할 가치는 충분했어요!
943킹스크로스,86565,28,82,3.9,2023.10.07.,5.0,맛이랑 가격은 애매 직원도 좀.. 정말 분위기랑 사진 찍으러 가는게 메인인 곳이죠
943킹스크로스,고은,9,14,4.3,2023.10.07.,4.0,놀이공원 같고 흥미로움메뉴판은 좀 보기 힘듬
943킹스크로스,jsy,2,1,5.0,2023.10.02.,5.0,아이들이 너무 좋아하네요.음료도 맛이 있습니다.
943킹스크로스,stephanie🇰🇷🙏,3,2,5.0,2023.09.30.,5.0,해리포터 까페 분위기도 좋고 메뉴도 다양해요~
943킹스크로스,hi,12,17,4.7,2023.09.30.,5.0,해리포터 좋아하는 사람들이 오면 넘 만족할거같아용!
943킹스크로스,신명진,1,1,5.0,2023.09.29.,5.0,분위기 좋아요. 유니버셜스튜디오 못지 않네요!!
943킹스크로스,가빈,2,1,5.0,2023.09.28.,5.0,최고의 카페! 정말 감동적인 맛. 인테리어가 훌륭하다! 친절한 직원들과 해리포터 팬들을 위한 최고의 서비스다. 감동적인. 😹😹😹
943킹스크로스,늘,2,1,5.0,2023.09.22.,5.0,해리포터 분위기 대박메뉴는 다 너무 맛있어요
943킹스크로스,지우징,2,1,5.0,2023.09.22.,5.0,홍대올때마다 가는곳인데 너무 분위기가 너무 좋아욤
943킹스크로스,김지례,2,1,5.0,2023.09.20.,5.0,너무이쁘고ㅠ음료도맛있어요!
943킹스크로스,Sage Marjorie,2,1,5.0,2023.09.11.,5.0,"Very good drinks, the atmosphere is so nice, many floors. Loved it"
943킹스크로스,배춘식,13,26,3.2,2023.09.10.,4.0,어제 방문 했었습니다. 음료는 가격대가 상당히 있는편이에요. 그래도 입장료 포함 되어 있다 생각하니 낼만 햇어요. 지하부터 4층까지 구경했는데 지하가 으스스 하니 폐가 같고 좋더라구요. 근데 단 하나 단점이 음료가 심각하게 맛 업씁니다...그냥 거의 먹긴했는데 오실거면 음료는 포기 하고 오는게 나을듯 싶습니다. 5층이랑 6층은 아직 오픈안해서 담에 구경하러 갈거에오
