기준년월,요일구분,출발 시간대,출발지_시군구코드,출발지_시도명,출발지_시군구명,출발지_중심_X좌표,출발지_중심_Y좌표,이동수단 구분,성별,연령별(10세),인구 수
202401,목,20,41192,경기도,부천시 원미구,936267,1944735,2,M,5,701.28
202401,목,19,41111,경기도,수원시 장안구,955994,1924011,7,W,2,203.51
202401,목,0,41461,경기도,용인시 처인구,978070,1911643,7,W,7,4.57
202401,목,8,41196,경기도,부천시 오정구,937564,1947819,0,W,10,7
202401,목,6,41450,경기도,하남시,974018,1947095,7,W,7,247.81
202401,화,10,41650,경기도,포천시,978069,1996673,0,M,3,2702.36
202401,금,5,41117,경기도,수원시 영통구,960690,1919671,3,W,6,1952.45
202401,목,21,41210,경기도,광명시,943809,1938625,2,W,2,41.2
202401,수,18,41192,경기도,부천시 원미구,936267,1944735,2,M,4,2965.86
202401,목,16,41271,경기도,안산시 상록구,944176,1924186,1,M,1,91
202401,수,17,41113,경기도,수원시 권선구,953861,1918083,0,W,6,7100.69
202401,일,18,41115,경기도,수원시 팔달구,957104,1919945,4,W,3,14.59
202401,수,18,41192,경기도,부천시 원미구,936267,1944735,6,M,5,3.4
202401,수,9,41390,경기도,시흥시,935643,1931618,1,W,6,3604.06
202401,화,12,41196,경기도,부천시 오정구,937564,1947819,0,W,5,1153.62
202401,금,3,41271,경기도,안산시 상록구,944176,1924186,7,W,4,12.42
202401,월,18,41113,경기도,수원시 권선구,953861,1918083,7,M,6,1326.54
202401,수,3,41115,경기도,수원시 팔달구,957104,1919945,1,W,5,70.24
202401,월,23,41194,경기도,부천시 소사구,937850,1941972,1,M,2,22.54
202401,목,11,41111,경기도,수원시 장안구,955994,1924011,1,M,6,1481.94
202401,금,9,41463,경기도,용인시 기흥구,966424,1918787,5,M,3,8.94
202401,목,21,41465,경기도,용인시 수지구,962048,1926137,7,M,3,260.9
202401,수,21,41465,경기도,용인시 수지구,962048,1926137,7,W,5,429.43
202401,목,16,41113,경기도,수원시 권선구,953861,1918083,6,M,3,1.87
202401,금,17,41210,경기도,광명시,943809,1938625,1,W,5,2749.82
202401,화,10,41117,경기도,수원시 영통구,960690,1919671,1,W,9,161.03
202401,수,8,41461,경기도,용인시 처인구,978070,1911643,0,W,10,24.05
202401,화,3,41450,경기도,하남시,974018,1947095,3,M,4,1087.46
202401,화,5,41390,경기도,시흥시,935643,1931618,2,W,7,448.51
202401,토,16,41173,경기도,안양시 동안구,951796,1933620,3,W,3,2581.5
202401,화,9,41115,경기도,수원시 팔달구,957104,1919945,3,M,7,1809.93
202401,일,5,41113,경기도,수원시 권선구,953861,1918083,3,M,8,349.89
202401,화,12,41650,경기도,포천시,978069,1996673,2,M,3,41.47
202401,화,15,41461,경기도,용인시 처인구,978070,1911643,7,M,4,401.43
202401,일,5,41450,경기도,하남시,974018,1947095,3,W,10,22.41
202401,금,21,41210,경기도,광명시,943809,1938625,0,W,1,59.5
202401,일,8,41192,경기도,부천시 원미구,936267,1944735,2,M,2,234.5
202401,화,18,41590,경기도,화성시,942172,1908000,2,M,3,493.06
202401,토,1,41111,경기도,수원시 장안구,955994,1924011,7,W,1,3.5
202401,수,20,41650,경기도,포천시,978069,1996673,7,W,1,21
202401,일,20,41113,경기도,수원시 권선구,953861,1918083,7,W,4,465.98
202401,월,3,41171,경기도,안양시 만안구,947900,1934052,7,W,9,4.09
202401,토,6,41194,경기도,부천시 소사구,937850,1941972,2,W,4,168.95
202401,화,21,41111,경기도,수원시 장안구,955994,1924011,2,M,4,60.66
202401,일,9,41111,경기도,수원시 장안구,955994,1924011,1,M,5,1052.32
202401,화,4,41111,경기도,수원시 장안구,955994,1924011,2,M,4,13.25
202401,월,16,41461,경기도,용인시 처인구,978070,1911643,2,M,9,17.01
202401,목,13,41196,경기도,부천시 오정구,937564,1947819,1,M,4,617.66
202401,토,19,41113,경기도,수원시 권선구,953861,1918083,2,M,3,302.68
202401,금,21,41271,경기도,안산시 상록구,944176,1924186,1,M,9,14.16
202401,수,9,41210,경기도,광명시,943809,1938625,5,W,8,41.41
202401,금,6,41192,경기도,부천시 원미구,936267,1944735,0,W,3,1326.01
202401,수,19,41650,경기도,포천시,978069,1996673,1,M,3,1120.53
202401,목,12,41117,경기도,수원시 영통구,960690,1919671,3,W,6,4771.63
202401,화,9,41117,경기도,수원시 영통구,960690,1919671,6,M,6,2.38
202401,일,6,41117,경기도,수원시 영통구,960690,1919671,0,M,7,1200.93
202401,화,6,41117,경기도,수원시 영통구,960690,1919671,3,M,7,2016.72
202401,화,19,41273,경기도,안산시 단원구,925133,1918594,3,M,10,9.85
202401,수,13,41465,경기도,용인시 수지구,962048,1926137,5,M,7,7.34
202401,토,17,41196,경기도,부천시 오정구,937564,1947819,2,W,4,186.87
202401,금,5,41465,경기도,용인시 수지구,962048,1926137,0,W,1,14
202401,월,16,41390,경기도,시흥시,935643,1931618,5,M,4,12.82
202401,금,5,41590,경기도,화성시,942172,1908000,3,M,4,3972.91
202401,월,13,41196,경기도,부천시 오정구,937564,1947819,2,W,9,3.5
202401,수,15,41465,경기도,용인시 수지구,962048,1926137,1,W,4,2133.44
202401,금,17,41171,경기도,안양시 만안구,947900,1934052,0,M,3,1965.65
202401,월,17,41390,경기도,시흥시,935643,1931618,3,W,9,263.76
202401,월,7,41115,경기도,수원시 팔달구,957104,1919945,0,W,5,2790.79
202401,금,23,41117,경기도,수원시 영통구,960690,1919671,1,W,3,87.33
202401,일,11,41210,경기도,광명시,943809,1938625,3,W,2,1064.74
202401,화,13,41390,경기도,시흥시,935643,1931618,5,M,3,19.17
202401,수,3,41390,경기도,시흥시,935643,1931618,2,W,6,3.99
202401,일,21,41171,경기도,안양시 만안구,947900,1934052,1,M,1,17.5
202401,목,12,41192,경기도,부천시 원미구,936267,1944735,6,M,4,2.45
202401,목,10,41273,경기도,안산시 단원구,925133,1918594,4,W,6,4.06
202401,금,21,41390,경기도,시흥시,935643,1931618,1,W,5,1230.28
202401,월,21,41463,경기도,용인시 기흥구,966424,1918787,1,M,4,1364.62
202401,수,21,41117,경기도,수원시 영통구,960690,1919671,3,M,4,4961.62
202401,화,2,41465,경기도,용인시 수지구,962048,1926137,0,M,3,445.85
202401,월,23,41463,경기도,용인시 기흥구,966424,1918787,1,W,3,54.42
202401,월,17,41273,경기도,안산시 단원구,925133,1918594,4,M,3,15.09
202401,월,14,41117,경기도,수원시 영통구,960690,1919671,1,M,10,6.58
202401,토,14,41192,경기도,부천시 원미구,936267,1944735,5,M,2,12.41
202401,화,2,41173,경기도,안양시 동안구,951796,1933620,0,W,6,212.08
202401,금,12,41273,경기도,안산시 단원구,925133,1918594,4,M,4,3.18
202401,월,1,41461,경기도,용인시 처인구,978070,1911643,1,W,6,114.06
202401,화,8,41117,경기도,수원시 영통구,960690,1919671,3,W,2,5281.68
202401,수,10,41210,경기도,광명시,943809,1938625,7,M,8,239.34
202401,화,10,41390,경기도,시흥시,935643,1931618,5,W,7,11.45
202401,금,13,41115,경기도,수원시 팔달구,957104,1919945,7,M,9,60.83
202401,월,11,41590,경기도,화성시,942172,1908000,5,M,7,65.14
202401,일,17,41390,경기도,시흥시,935643,1931618,2,M,8,129.85
202401,목,18,41113,경기도,수원시 권선구,953861,1918083,5,W,5,51.57
202401,금,6,41192,경기도,부천시 원미구,936267,1944735,0,M,1,10.5
202401,수,9,41271,경기도,안산시 상록구,944176,1924186,2,W,3,1398.12
202401,화,19,41461,경기도,용인시 처인구,978070,1911643,2,M,4,52.46
202401,월,16,41450,경기도,하남시,974018,1947095,7,W,5,1285.36
202401,화,6,41194,경기도,부천시 소사구,937850,1941972,7,W,6,410.53
202401,목,8,41273,경기도,안산시 단원구,925133,1918594,3,M,7,2101.96
202401,월,7,41113,경기도,수원시 권선구,953861,1918083,7,W,2,174.56
202401,금,6,41196,경기도,부천시 오정구,937564,1947819,0,W,3,498.18
202401,일,22,41171,경기도,안양시 만안구,947900,1934052,1,W,8,63.18
202401,일,12,41461,경기도,용인시 처인구,978070,1911643,7,W,4,356.31
202401,토,22,41115,경기도,수원시 팔달구,957104,1919945,7,W,8,13.9
202401,월,16,41117,경기도,수원시 영통구,960690,1919671,7,M,5,1535.28
202401,일,23,41390,경기도,시흥시,935643,1931618,3,M,7,541.42
202401,일,7,41463,경기도,용인시 기흥구,966424,1918787,7,M,9,30.06
202401,토,21,41273,경기도,안산시 단원구,925133,1918594,7,M,3,612.45
202401,토,0,41192,경기도,부천시 원미구,936267,1944735,0,W,2,147.22
202401,일,9,41173,경기도,안양시 동안구,951796,1933620,7,M,4,312.95
202401,일,14,41171,경기도,안양시 만안구,947900,1934052,1,M,1,66.5
202401,수,21,41271,경기도,안산시 상록구,944176,1924186,3,M,4,1940.17
202401,금,20,41117,경기도,수원시 영통구,960690,1919671,3,M,10,9.52
202401,화,15,41461,경기도,용인시 처인구,978070,1911643,5,M,3,15.34
202401,수,16,41111,경기도,수원시 장안구,955994,1924011,7,W,3,530.59
202401,일,12,41450,경기도,하남시,974018,1947095,4,M,4,3.5
202401,목,20,41115,경기도,수원시 팔달구,957104,1919945,5,M,6,29.48
202401,월,3,41450,경기도,하남시,974018,1947095,0,W,3,261.93
202401,목,20,41192,경기도,부천시 원미구,936267,1944735,2,M,8,170.5
202401,수,12,41450,경기도,하남시,974018,1947095,3,M,8,1378.57
202401,화,6,41173,경기도,안양시 동안구,951796,1933620,1,M,2,100.24
202401,금,9,41113,경기도,수원시 권선구,953861,1918083,1,W,5,2339.59
202401,금,17,41650,경기도,포천시,978069,1996673,4,W,3,6.32
202401,수,6,41271,경기도,안산시 상록구,944176,1924186,5,M,5,33
202401,월,15,41465,경기도,용인시 수지구,962048,1926137,5,M,7,9.04
202401,일,3,41273,경기도,안산시 단원구,925133,1918594,7,W,6,36.9
202401,수,13,41210,경기도,광명시,943809,1938625,3,W,7,3033.75
202401,목,20,41117,경기도,수원시 영통구,960690,1919671,1,M,1,63
202401,월,19,41450,경기도,하남시,974018,1947095,7,W,9,32.43
202401,일,9,41273,경기도,안산시 단원구,925133,1918594,7,M,2,193.37
202401,수,0,41171,경기도,안양시 만안구,947900,1934052,1,M,7,50
202401,금,22,41450,경기도,하남시,974018,1947095,7,W,4,230.06
202401,화,22,41194,경기도,부천시 소사구,937850,1941972,3,M,3,1263.85
202401,일,16,41196,경기도,부천시 오정구,937564,1947819,5,M,4,8.02
202401,목,14,41461,경기도,용인시 처인구,978070,1911643,1,M,9,154.63
202401,월,17,41194,경기도,부천시 소사구,937850,1941972,3,M,2,2090.8
202401,수,7,41194,경기도,부천시 소사구,937850,1941972,2,W,3,5308.17
202401,금,0,41650,경기도,포천시,978069,1996673,1,M,7,11.07
202401,일,9,41196,경기도,부천시 오정구,937564,1947819,3,W,7,1154.86
202401,일,19,41465,경기도,용인시 수지구,962048,1926137,0,W,5,3077.23
202401,수,20,41271,경기도,안산시 상록구,944176,1924186,3,W,2,1409.3
202401,토,13,41196,경기도,부천시 오정구,937564,1947819,6,M,6,2.2
202401,일,6,41113,경기도,수원시 권선구,953861,1918083,7,W,7,163.48
202401,수,12,41192,경기도,부천시 원미구,936267,1944735,2,M,9,195.66
202401,금,4,41461,경기도,용인시 처인구,978070,1911643,4,M,6,6.15
202401,화,22,41465,경기도,용인시 수지구,962048,1926137,0,W,3,1237.89
202401,금,4,41111,경기도,수원시 장안구,955994,1924011,3,W,4,436.18
202401,금,17,41117,경기도,수원시 영통구,960690,1919671,0,M,2,1408.65
202401,수,10,41192,경기도,부천시 원미구,936267,1944735,2,M,1,10.5
202401,목,17,41192,경기도,부천시 원미구,936267,1944735,7,M,6,1472.64
202401,수,10,41196,경기도,부천시 오정구,937564,1947819,2,M,5,197.5
202401,화,7,41111,경기도,수원시 장안구,955994,1924011,1,W,9,52.63
202401,목,9,41273,경기도,안산시 단원구,925133,1918594,7,W,4,393
202401,토,23,41650,경기도,포천시,978069,1996673,7,W,6,5.58
202401,금,0,41590,경기도,화성시,942172,1908000,7,M,5,152.97
202401,일,14,41113,경기도,수원시 권선구,953861,1918083,3,M,2,1360.83
202401,수,4,41590,경기도,화성시,942172,1908000,3,W,1,217
202401,목,23,41390,경기도,시흥시,935643,1931618,0,W,2,143.71
202401,화,14,41173,경기도,안양시 동안구,951796,1933620,2,W,3,889.78
202401,화,6,41210,경기도,광명시,943809,1938625,3,M,6,2088.29
202401,금,19,41463,경기도,용인시 기흥구,966424,1918787,3,M,2,4116.08
202401,금,13,41111,경기도,수원시 장안구,955994,1924011,3,W,1,602
202401,금,1,41192,경기도,부천시 원미구,936267,1944735,3,M,4,1757.76
202401,일,14,41450,경기도,하남시,974018,1947095,0,M,3,3232.85
202401,목,6,41194,경기도,부천시 소사구,937850,1941972,3,M,2,229.57
202401,화,18,41117,경기도,수원시 영통구,960690,1919671,3,M,1,546
202401,금,7,41463,경기도,용인시 기흥구,966424,1918787,3,W,1,234.01
202401,화,0,41210,경기도,광명시,943809,1938625,7,M,3,32.3
202401,월,12,41590,경기도,화성시,942172,1908000,4,M,7,2.74
202401,일,5,41194,경기도,부천시 소사구,937850,1941972,7,W,6,27.37
202401,수,21,41461,경기도,용인시 처인구,978070,1911643,7,W,1,28
202401,목,10,41650,경기도,포천시,978069,1996673,2,W,4,11.54
202401,일,15,41210,경기도,광명시,943809,1938625,3,M,9,165.46
202401,금,20,41111,경기도,수원시 장안구,955994,1924011,1,M,4,1342.01
202401,일,14,41273,경기도,안산시 단원구,925133,1918594,6,M,4,2.24
202401,일,5,41463,경기도,용인시 기흥구,966424,1918787,0,W,5,667.4
202401,토,11,41450,경기도,하남시,974018,1947095,0,M,10,6.9
202401,토,19,41192,경기도,부천시 원미구,936267,1944735,0,M,9,78.78
202401,화,5,41450,경기도,하남시,974018,1947095,2,M,3,242.88
202401,일,14,41192,경기도,부천시 원미구,936267,1944735,1,W,7,3188.58
202401,일,0,41273,경기도,안산시 단원구,925133,1918594,7,W,4,65.73
202401,토,22,41590,경기도,화성시,942172,1908000,0,M,2,1362.56
202401,월,9,41171,경기도,안양시 만안구,947900,1934052,3,W,10,29.33
202401,일,5,41117,경기도,수원시 영통구,960690,1919671,1,M,2,22.63
202401,목,7,41196,경기도,부천시 오정구,937564,1947819,3,M,1,63.06
202401,목,23,41590,경기도,화성시,942172,1908000,7,W,6,49.68
202401,금,10,41450,경기도,하남시,974018,1947095,7,W,7,676.87
202401,토,17,41273,경기도,안산시 단원구,925133,1918594,1,W,9,57.34
202401,월,11,41465,경기도,용인시 수지구,962048,1926137,5,M,5,16.34
202401,토,23,41271,경기도,안산시 상록구,944176,1924186,0,M,3,295.8
202401,월,8,41271,경기도,안산시 상록구,944176,1924186,1,W,4,2655.71
202401,토,13,41113,경기도,수원시 권선구,953861,1918083,3,W,11,4.29
202401,금,3,41194,경기도,부천시 소사구,937850,1941972,0,W,2,13.88
202401,일,13,41650,경기도,포천시,978069,1996673,0,M,6,6660.39
202401,화,10,41450,경기도,하남시,974018,1947095,7,M,5,829.28
202401,수,13,41113,경기도,수원시 권선구,953861,1918083,1,W,1,143.5
202401,일,13,41590,경기도,화성시,942172,1908000,1,M,5,7124.33
202401,월,3,41192,경기도,부천시 원미구,936267,1944735,0,W,3,476.83
202401,토,8,41111,경기도,수원시 장안구,955994,1924011,7,M,9,27.32
202401,금,19,41196,경기도,부천시 오정구,937564,1947819,2,W,7,105.17
202401,토,13,41271,경기도,안산시 상록구,944176,1924186,5,W,4,24.49
202401,목,17,41196,경기도,부천시 오정구,937564,1947819,2,M,4,326.54
202401,화,8,41210,경기도,광명시,943809,1938625,1,M,8,582.91
202401,화,17,41171,경기도,안양시 만안구,947900,1934052,1,W,7,2946.19
202401,화,9,41115,경기도,수원시 팔달구,957104,1919945,7,M,5,545.29
202401,금,13,41450,경기도,하남시,974018,1947095,2,W,8,624.9
202401,목,7,41111,경기도,수원시 장안구,955994,1924011,2,M,8,117.36
202401,일,9,41192,경기도,부천시 원미구,936267,1944735,7,W,4,341.1
202401,수,8,41465,경기도,용인시 수지구,962048,1926137,1,M,7,1936.1
202401,금,1,41450,경기도,하남시,974018,1947095,0,W,6,205.92
202401,금,22,41111,경기도,수원시 장안구,955994,1924011,7,M,4,220.09
202401,월,5,41273,경기도,안산시 단원구,925133,1918594,1,W,1,3.5
202401,일,19,41210,경기도,광명시,943809,1938625,1,M,9,12.59
202401,일,15,41390,경기도,시흥시,935643,1931618,5,W,3,40.8
202401,토,3,41590,경기도,화성시,942172,1908000,2,W,2,7
202401,금,18,41273,경기도,안산시 단원구,925133,1918594,0,M,6,10657.62
202401,월,8,41390,경기도,시흥시,935643,1931618,1,W,9,63.14
202401,화,18,41465,경기도,용인시 수지구,962048,1926137,3,W,10,44.44
202401,월,8,41390,경기도,시흥시,935643,1931618,0,M,2,1382.65
202401,수,14,41465,경기도,용인시 수지구,962048,1926137,2,W,1,7
202401,토,21,41461,경기도,용인시 처인구,978070,1911643,1,M,7,349.07
202401,월,18,41273,경기도,안산시 단원구,925133,1918594,3,M,3,3642.45
202401,월,14,41271,경기도,안산시 상록구,944176,1924186,4,W,4,15.39
202401,목,20,41194,경기도,부천시 소사구,937850,1941972,2,M,7,226.89
202401,목,11,41390,경기도,시흥시,935643,1931618,2,M,9,92.51
202401,금,6,41171,경기도,안양시 만안구,947900,1934052,7,W,6,338.27
202401,수,2,41273,경기도,안산시 단원구,925133,1918594,0,W,4,390.65
202401,월,2,41463,경기도,용인시 기흥구,966424,1918787,7,W,6,42.71
202401,목,21,41113,경기도,수원시 권선구,953861,1918083,7,W,9,7.85
202401,수,7,41210,경기도,광명시,943809,1938625,1,M,5,2618.25
202401,목,14,41650,경기도,포천시,978069,1996673,1,M,9,110.28
202401,토,15,41173,경기도,안양시 동안구,951796,1933620,6,W,6,2.37
202401,월,12,41171,경기도,안양시 만안구,947900,1934052,0,M,6,2938.37
202401,일,8,41192,경기도,부천시 원미구,936267,1944735,0,W,6,3765.25
202401,월,22,41273,경기도,안산시 단원구,925133,1918594,7,W,3,328.34
202401,토,14,41463,경기도,용인시 기흥구,966424,1918787,2,M,6,409.14
202401,토,23,41461,경기도,용인시 처인구,978070,1911643,7,W,8,3.5
202401,화,14,41194,경기도,부천시 소사구,937850,1941972,3,W,7,3159.45
202401,토,8,41115,경기도,수원시 팔달구,957104,1919945,6,M,6,3.92
202401,일,5,41173,경기도,안양시 동안구,951796,1933620,0,W,3,286.68
202401,수,10,41194,경기도,부천시 소사구,937850,1941972,2,W,9,72.08
